oracle-run: started_at=2026-05-09T02:28:55+02:00
oracle-run: root=/home/t4ce/REPOS/TRUEOS
oracle-run: out_dir=/home/t4ce/REPOS/TRUEOS/.codex_tmp/intel_userland_oracle/latest
oracle-run: render_nodes=total 0;lrwxrwxrwx 1 root root  8 May  7 23:32 pci-0000:00:02.0-card -> ../card1;lrwxrwxrwx 1 root root 13 May  7 23:32 pci-0000:00:02.0-render -> ../renderD128;lrwxrwxrwx 1 root root  8 May  7 23:32 pci-0000:01:00.0-card -> ../card2;lrwxrwxrwx 1 root root  8 May  7 23:31 pci-0000:01:00.0-platform-simple-framebuffer.0-card -> ../card0;lrwxrwxrwx 1 root root 13 May  7 23:32 pci-0000:01:00.0-render -> ../renderD129;
oracle-run: lspci=00:02.0 Display controller [0380]: Intel Corporation Raptor Lake-S GT1 [UHD Graphics 770] [8086:a780] (rev 04)
/home/t4ce/REPOS/TRUEOS/tools/intel_userland_oracle/sentinel.comp
oracle-run: build_ok=1
oracle-run: env MESA_VK_DEVICE_SELECT=8086:a780
oracle-run: env VK_LOADER_DRIVERS_SELECT=*intel*
oracle-run: env TRUEOS_ORACLE_VK_DEVICE_ID=0xA780
oracle-run: env TRUEOS_ORACLE_MAX_DUMP_BYTES=0
oracle-run: env TRUEOS_ORACLE_TRACE_STACKS=1
oracle-run: env TRUEOS_ORACLE_STACK_DEPTH=64
oracle-run: env TRUEOS_ORACLE_TRACE_SNAPSHOTS=1
oracle-run: env TRUEOS_ORACLE_REQUIRE_HW=0
oracle-run: hw_mmio=attempt-sudo-noninteractive
sudo-rs: interactive authentication is required
oracle-run: hw_mmio_sampler_unavailable reason=sudo-noninteractive-failed log=/home/t4ce/REPOS/TRUEOS/.codex_tmp/intel_userland_oracle/latest/hw_mmio_log.txt
trace seq=1 t_ns=97017974065689 trace-start pid=700457 out_dir="/home/t4ce/REPOS/TRUEOS/.codex_tmp/intel_userland_oracle/latest" max_dump_mode=full max_dump_cap=0x0 trace_stacks=1 stack_depth=64 trace_snapshots=1
trace seq=2 t_ns=97017974122481 artifact tag=start file="dumps/000001_start_proc_status.txt"
trace seq=3 t_ns=97017974152117 artifact tag=start file="dumps/000002_start_proc_maps.txt"
trace seq=4 t_ns=97017974167618 artifact tag=start file="dumps/000003_start_proc_limits.txt"
trace seq=5 t_ns=97017974268169 artifact tag=start file="dumps/000004_start_proc_mountinfo.txt"
trace seq=6 t_ns=97017974297071 artifact tag=start file="dumps/000005_start_fd.txt"
trace seq=7 t_ns=97017974378526 artifact tag=start file="dumps/000006_start_proc_smaps.txt"
trace seq=8 t_ns=97017974394006 artifact tag=start file="dumps/000007_start_environ.txt"
oracle-app: wanted vendor=0x8086 device=0xA780
oracle-app: lens macro=begin workload=one-workgroup-empty-circle lanes=8
trace seq=9 t_ns=97017976520239 open64 fd=4 flags=0x0 path="/usr/share/drirc.d/00-mesa-defaults.conf"
trace-stack seq=587 tag=ioctl-enter frame=5 pc=0x71e7241c3f42 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x3c3f42) [0x71e7241c3f42]"
trace-stack seq=587 tag=ioctl-enter frame=6 pc=0x71e723e580e1 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x580e1) [0x71e723e580e1]"
trace-stack seq=587 tag=ioctl-enter frame=7 pc=0x71e7241bc536 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x3bc536) [0x71e7241bc536]"
trace-stack seq=587 tag=ioctl-enter frame=8 pc=0x71e7241bc9fa symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x3bc9fa) [0x71e7241bc9fa]"
trace-stack seq=587 tag=ioctl-enter frame=9 pc=0x71e7241c6219 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x3c6219) [0x71e7241c6219]"
trace-stack seq=587 tag=ioctl-enter frame=10 pc=0x55bcd0e7338c symbol="/home/t4ce/REPOS/TRUEOS/.codex_tmp/intel_userland_oracle/latest/build/vk_compute_sentinel(main+0xbec) [0x55bcd0e7338c]"
trace-stack seq=587 tag=ioctl-enter frame=11 pc=0x71e726a2a575 symbol="/lib/x86_64-linux-gnu/libc.so.6(+0x2a575) [0x71e726a2a575]"
trace-stack seq=587 tag=ioctl-enter frame=12 pc=0x71e726a2a628 symbol="/lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0x88) [0x71e726a2a628]"
trace-stack seq=587 tag=ioctl-enter frame=13 pc=0x55bcd0e737e5 symbol="/home/t4ce/REPOS/TRUEOS/.codex_tmp/intel_userland_oracle/latest/build/vk_compute_sentinel(_start+0x25) [0x55bcd0e737e5]"
trace seq=588 t_ns=97018021305694 ioctl-exit fd=6 request=0xC02864C3 name=DRM_IOCTL_SYNCOBJ_WAIT ret=0 errno=22
trace seq=589 t_ns=97018021318498 stack tag=ioctl-exit pid=700457 tid=700457 depth=14
trace-stack seq=589 tag=ioctl-exit frame=0 pc=0x71e726e025f0 symbol="/home/t4ce/REPOS/TRUEOS/.codex_tmp/intel_userland_oracle/latest/build/libtrueos_ioctl_trace.so(+0x25f0) [0x71e726e025f0]"
trace-stack seq=589 tag=ioctl-exit frame=1 pc=0x71e726e03982 symbol="/home/t4ce/REPOS/TRUEOS/.codex_tmp/intel_userland_oracle/latest/build/libtrueos_ioctl_trace.so(ioctl+0x3c2) [0x71e726e03982]"
trace-stack seq=589 tag=ioctl-exit frame=2 pc=0x71e7270ffbb0 symbol="/lib/x86_64-linux-gnu/libdrm.so.2(drmIoctl+0x30) [0x71e7270ffbb0]"
trace-stack seq=589 tag=ioctl-exit frame=3 pc=0x71e727104394 symbol="/lib/x86_64-linux-gnu/libdrm.so.2(drmSyncobjWait+0x44) [0x71e727104394]"
trace-stack seq=589 tag=ioctl-exit frame=4 pc=0x71e7241d2c29 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x3d2c29) [0x71e7241d2c29]"
trace-stack seq=589 tag=ioctl-exit frame=5 pc=0x71e7241c3f42 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x3c3f42) [0x71e7241c3f42]"
trace-stack seq=589 tag=ioctl-exit frame=6 pc=0x71e723e580e1 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x580e1) [0x71e723e580e1]"
trace-stack seq=589 tag=ioctl-exit frame=7 pc=0x71e7241bc536 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x3bc536) [0x71e7241bc536]"
trace-stack seq=589 tag=ioctl-exit frame=8 pc=0x71e7241bc9fa symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x3bc9fa) [0x71e7241bc9fa]"
trace-stack seq=589 tag=ioctl-exit frame=9 pc=0x71e7241c6219 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x3c6219) [0x71e7241c6219]"
trace-stack seq=589 tag=ioctl-exit frame=10 pc=0x55bcd0e7338c symbol="/home/t4ce/REPOS/TRUEOS/.codex_tmp/intel_userland_oracle/latest/build/vk_compute_sentinel(main+0xbec) [0x55bcd0e7338c]"
trace-stack seq=589 tag=ioctl-exit frame=11 pc=0x71e726a2a575 symbol="/lib/x86_64-linux-gnu/libc.so.6(+0x2a575) [0x71e726a2a575]"
trace-stack seq=589 tag=ioctl-exit frame=12 pc=0x71e726a2a628 symbol="/lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0x88) [0x71e726a2a628]"
trace-stack seq=589 tag=ioctl-exit frame=13 pc=0x55bcd0e737e5 symbol="/home/t4ce/REPOS/TRUEOS/.codex_tmp/intel_userland_oracle/latest/build/vk_compute_sentinel(_start+0x25) [0x55bcd0e737e5]"
trace seq=590 t_ns=97018021322365 ioctl-enter fd=6 path="/dev/dri/renderD128" request=0xC00864C0 name=DRM_IOCTL_SYNCOBJ_DESTROY arg=0x7ffc9c269330
trace seq=591 t_ns=97018021347665 stack tag=ioctl-enter pid=700457 tid=700457 depth=14
trace-stack seq=591 tag=ioctl-enter frame=0 pc=0x71e726e025f0 symbol="/home/t4ce/REPOS/TRUEOS/.codex_tmp/intel_userland_oracle/latest/build/libtrueos_ioctl_trace.so(+0x25f0) [0x71e726e025f0]"
trace-stack seq=591 tag=ioctl-enter frame=1 pc=0x71e726e038bc symbol="/home/t4ce/REPOS/TRUEOS/.codex_tmp/intel_userland_oracle/latest/build/libtrueos_ioctl_trace.so(ioctl+0x2fc) [0x71e726e038bc]"
trace-stack seq=591 tag=ioctl-enter frame=2 pc=0x71e7270ffbb0 symbol="/lib/x86_64-linux-gnu/libdrm.so.2(drmIoctl+0x30) [0x71e7270ffbb0]"
trace-stack seq=591 tag=ioctl-enter frame=3 pc=0x71e727104161 symbol="/lib/x86_64-linux-gnu/libdrm.so.2(drmSyncobjDestroy+0x31) [0x71e727104161]"
trace-stack seq=591 tag=ioctl-enter frame=4 pc=0x71e7241c423a symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x3c423a) [0x71e7241c423a]"
trace-stack seq=591 tag=ioctl-enter frame=5 pc=0x71e723e58040 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x58040) [0x71e723e58040]"
trace-stack seq=591 tag=ioctl-enter frame=6 pc=0x71e723e583ca symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x583ca) [0x71e723e583ca]"
trace-stack seq=591 tag=ioctl-enter frame=7 pc=0x71e7241bc536 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x3bc536) [0x71e7241bc536]"
trace-stack seq=591 tag=ioctl-enter frame=8 pc=0x71e7241bc9fa symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x3bc9fa) [0x71e7241bc9fa]"
trace-stack seq=591 tag=ioctl-enter frame=9 pc=0x71e7241c6219 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x3c6219) [0x71e7241c6219]"
trace-stack seq=591 tag=ioctl-enter frame=10 pc=0x55bcd0e7338c symbol="/home/t4ce/REPOS/TRUEOS/.codex_tmp/intel_userland_oracle/latest/build/vk_compute_sentinel(main+0xbec) [0x55bcd0e7338c]"
trace-stack seq=591 tag=ioctl-enter frame=11 pc=0x71e726a2a575 symbol="/lib/x86_64-linux-gnu/libc.so.6(+0x2a575) [0x71e726a2a575]"
trace-stack seq=591 tag=ioctl-enter frame=12 pc=0x71e726a2a628 symbol="/lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0x88) [0x71e726a2a628]"
trace-stack seq=591 tag=ioctl-enter frame=13 pc=0x55bcd0e737e5 symbol="/home/t4ce/REPOS/TRUEOS/.codex_tmp/intel_userland_oracle/latest/build/vk_compute_sentinel(_start+0x25) [0x55bcd0e737e5]"
trace seq=592 t_ns=97018021350666 ioctl-exit fd=6 request=0xC00864C0 name=DRM_IOCTL_SYNCOBJ_DESTROY ret=0 errno=22
trace seq=593 t_ns=97018021363229 stack tag=ioctl-exit pid=700457 tid=700457 depth=14
trace-stack seq=593 tag=ioctl-exit frame=0 pc=0x71e726e025f0 symbol="/home/t4ce/REPOS/TRUEOS/.codex_tmp/intel_userland_oracle/latest/build/libtrueos_ioctl_trace.so(+0x25f0) [0x71e726e025f0]"
trace-stack seq=593 tag=ioctl-exit frame=1 pc=0x71e726e03982 symbol="/home/t4ce/REPOS/TRUEOS/.codex_tmp/intel_userland_oracle/latest/build/libtrueos_ioctl_trace.so(ioctl+0x3c2) [0x71e726e03982]"
trace-stack seq=593 tag=ioctl-exit frame=2 pc=0x71e7270ffbb0 symbol="/lib/x86_64-linux-gnu/libdrm.so.2(drmIoctl+0x30) [0x71e7270ffbb0]"
trace-stack seq=593 tag=ioctl-exit frame=3 pc=0x71e727104161 symbol="/lib/x86_64-linux-gnu/libdrm.so.2(drmSyncobjDestroy+0x31) [0x71e727104161]"
trace-stack seq=593 tag=ioctl-exit frame=4 pc=0x71e7241c423a symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x3c423a) [0x71e7241c423a]"
trace-stack seq=593 tag=ioctl-exit frame=5 pc=0x71e723e58040 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x58040) [0x71e723e58040]"
trace-stack seq=593 tag=ioctl-exit frame=6 pc=0x71e723e583ca symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x583ca) [0x71e723e583ca]"
trace-stack seq=593 tag=ioctl-exit frame=7 pc=0x71e7241bc536 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x3bc536) [0x71e7241bc536]"
trace-stack seq=593 tag=ioctl-exit frame=8 pc=0x71e7241bc9fa symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x3bc9fa) [0x71e7241bc9fa]"
trace-stack seq=593 tag=ioctl-exit frame=9 pc=0x71e7241c6219 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x3c6219) [0x71e7241c6219]"
trace-stack seq=593 tag=ioctl-exit frame=10 pc=0x55bcd0e7338c symbol="/home/t4ce/REPOS/TRUEOS/.codex_tmp/intel_userland_oracle/latest/build/vk_compute_sentinel(main+0xbec) [0x55bcd0e7338c]"
trace-stack seq=593 tag=ioctl-exit frame=11 pc=0x71e726a2a575 symbol="/lib/x86_64-linux-gnu/libc.so.6(+0x2a575) [0x71e726a2a575]"
trace-stack seq=593 tag=ioctl-exit frame=12 pc=0x71e726a2a628 symbol="/lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0x88) [0x71e726a2a628]"
trace-stack seq=593 tag=ioctl-exit frame=13 pc=0x55bcd0e737e5 symbol="/home/t4ce/REPOS/TRUEOS/.codex_tmp/intel_userland_oracle/latest/build/vk_compute_sentinel(_start+0x25) [0x55bcd0e737e5]"
trace seq=594 t_ns=97018021445623 munmap addr=0x71e72711d000 len=0x2000 handle=0
trace seq=595 t_ns=97018021458686 stack tag=munmap pid=700457 tid=700457 depth=14
trace-stack seq=595 tag=munmap frame=0 pc=0x71e726e025f0 symbol="/home/t4ce/REPOS/TRUEOS/.codex_tmp/intel_userland_oracle/latest/build/libtrueos_ioctl_trace.so(+0x25f0) [0x71e726e025f0]"
trace-stack seq=595 tag=munmap frame=1 pc=0x71e726e0345f symbol="/home/t4ce/REPOS/TRUEOS/.codex_tmp/intel_userland_oracle/latest/build/libtrueos_ioctl_trace.so(munmap+0xcf) [0x71e726e0345f]"
trace-stack seq=595 tag=munmap frame=2 pc=0x71e723e4f782 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x4f782) [0x71e723e4f782]"
trace-stack seq=595 tag=munmap frame=3 pc=0x71e723e9e2f9 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x9e2f9) [0x71e723e9e2f9]"
trace-stack seq=595 tag=munmap frame=4 pc=0x71e723e51ba0 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x51ba0) [0x71e723e51ba0]"
trace-stack seq=595 tag=munmap frame=5 pc=0x71e723e57f73 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x57f73) [0x71e723e57f73]"
trace-stack seq=595 tag=munmap frame=6 pc=0x71e723e583ca symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x583ca) [0x71e723e583ca]"
trace-stack seq=595 tag=munmap frame=7 pc=0x71e7241bc536 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x3bc536) [0x71e7241bc536]"
trace-stack seq=595 tag=munmap frame=8 pc=0x71e7241bc9fa symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x3bc9fa) [0x71e7241bc9fa]"
trace-stack seq=595 tag=munmap frame=9 pc=0x71e7241c6219 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x3c6219) [0x71e7241c6219]"
trace-stack seq=595 tag=munmap frame=10 pc=0x55bcd0e7338c symbol="/home/t4ce/REPOS/TRUEOS/.codex_tmp/intel_userland_oracle/latest/build/vk_compute_sentinel(main+0xbec) [0x55bcd0e7338c]"
trace-stack seq=595 tag=munmap frame=11 pc=0x71e726a2a575 symbol="/lib/x86_64-linux-gnu/libc.so.6(+0x2a575) [0x71e726a2a575]"
trace-stack seq=595 tag=munmap frame=12 pc=0x71e726a2a628 symbol="/lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0x88) [0x71e726a2a628]"
trace-stack seq=595 tag=munmap frame=13 pc=0x55bcd0e737e5 symbol="/home/t4ce/REPOS/TRUEOS/.codex_tmp/intel_userland_oracle/latest/build/vk_compute_sentinel(_start+0x25) [0x55bcd0e737e5]"
trace seq=596 t_ns=97018021483836 ioctl-enter fd=6 path="/dev/dri/renderD128" request=0x40406469 name=DRM_IOCTL_I915_GEM_EXECBUFFER2 arg=0x7ffc9c2691b0
trace seq=597 t_ns=97018021496861 stack tag=ioctl-enter pid=700457 tid=700457 depth=12
trace-stack seq=597 tag=ioctl-enter frame=0 pc=0x71e726e025f0 symbol="/home/t4ce/REPOS/TRUEOS/.codex_tmp/intel_userland_oracle/latest/build/libtrueos_ioctl_trace.so(+0x25f0) [0x71e726e025f0]"
trace-stack seq=597 tag=ioctl-enter frame=1 pc=0x71e726e038bc symbol="/home/t4ce/REPOS/TRUEOS/.codex_tmp/intel_userland_oracle/latest/build/libtrueos_ioctl_trace.so(ioctl+0x2fc) [0x71e726e038bc]"
trace-stack seq=597 tag=ioctl-enter frame=2 pc=0x71e723e467a0 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x467a0) [0x71e723e467a0]"
trace-stack seq=597 tag=ioctl-enter frame=3 pc=0x71e723e48602 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x48602) [0x71e723e48602]"
trace-stack seq=597 tag=ioctl-enter frame=4 pc=0x71e723e587b9 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x587b9) [0x71e723e587b9]"
trace-stack seq=597 tag=ioctl-enter frame=5 pc=0x71e7241bc536 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x3bc536) [0x71e7241bc536]"
trace-stack seq=597 tag=ioctl-enter frame=6 pc=0x71e7241bc9fa symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x3bc9fa) [0x71e7241bc9fa]"
trace-stack seq=597 tag=ioctl-enter frame=7 pc=0x71e7241c6219 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x3c6219) [0x71e7241c6219]"
trace-stack seq=597 tag=ioctl-enter frame=8 pc=0x55bcd0e7338c symbol="/home/t4ce/REPOS/TRUEOS/.codex_tmp/intel_userland_oracle/latest/build/vk_compute_sentinel(main+0xbec) [0x55bcd0e7338c]"
trace-stack seq=597 tag=ioctl-enter frame=9 pc=0x71e726a2a575 symbol="/lib/x86_64-linux-gnu/libc.so.6(+0x2a575) [0x71e726a2a575]"
trace-stack seq=597 tag=ioctl-enter frame=10 pc=0x71e726a2a628 symbol="/lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0x88) [0x71e726a2a628]"
trace-stack seq=597 tag=ioctl-enter frame=11 pc=0x55bcd0e737e5 symbol="/home/t4ce/REPOS/TRUEOS/.codex_tmp/intel_userland_oracle/latest/build/vk_compute_sentinel(_start+0x25) [0x55bcd0e737e5]"
trace seq=598 t_ns=97018021519815 stack tag=execbuffer-pre pid=700457 tid=700457 depth=13
trace-stack seq=598 tag=execbuffer-pre frame=0 pc=0x71e726e025f0 symbol="/home/t4ce/REPOS/TRUEOS/.codex_tmp/intel_userland_oracle/latest/build/libtrueos_ioctl_trace.so(+0x25f0) [0x71e726e025f0]"
trace-stack seq=598 tag=execbuffer-pre frame=1 pc=0x71e726e027b0 symbol="/home/t4ce/REPOS/TRUEOS/.codex_tmp/intel_userland_oracle/latest/build/libtrueos_ioctl_trace.so(+0x27b0) [0x71e726e027b0]"
trace-stack seq=598 tag=execbuffer-pre frame=2 pc=0x71e726e03a1f symbol="/home/t4ce/REPOS/TRUEOS/.codex_tmp/intel_userland_oracle/latest/build/libtrueos_ioctl_trace.so(ioctl+0x45f) [0x71e726e03a1f]"
trace-stack seq=598 tag=execbuffer-pre frame=3 pc=0x71e723e467a0 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x467a0) [0x71e723e467a0]"
trace-stack seq=598 tag=execbuffer-pre frame=4 pc=0x71e723e48602 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x48602) [0x71e723e48602]"
trace-stack seq=598 tag=execbuffer-pre frame=5 pc=0x71e723e587b9 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x587b9) [0x71e723e587b9]"
trace-stack seq=598 tag=execbuffer-pre frame=6 pc=0x71e7241bc536 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x3bc536) [0x71e7241bc536]"
trace-stack seq=598 tag=execbuffer-pre frame=7 pc=0x71e7241bc9fa symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x3bc9fa) [0x71e7241bc9fa]"
trace-stack seq=598 tag=execbuffer-pre frame=8 pc=0x71e7241c6219 symbol="/lib/x86_64-linux-gnu/libvulkan_intel.so(+0x3c6219) [0x71e7241c6219]"
trace-stack seq=598 tag=execbuffer-pre frame=9 pc=0x55bcd0e7338c symbol="/home/t4ce/REPOS/TRUEOS/.codex_tmp/intel_userland_oracle/latest/build/vk_compute_sentinel(main+0xbec) [0x55bcd0e7338c]"
trace-stack seq=598 tag=execbuffer-pre frame=10 pc=0x71e726a2a575 symbol="/lib/x86_64-linux-gnu/libc.so.6(+0x2a575) [0x71e726a2a575]"
trace-stack seq=598 tag=execbuffer-pre frame=11 pc=0x71e726a2a628 symbol="/lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0x88) [0x71e726a2a628]"
trace-stack seq=598 tag=execbuffer-pre frame=12 pc=0x55bcd0e737e5 symbol="/home/t4ce/REPOS/TRUEOS/.codex_tmp/intel_userland_oracle/latest/build/vk_compute_sentinel(_start+0x25) [0x55bcd0e737e5]"
trace seq=599 t_ns=97018021569608 artifact tag=execbuffer-pre file="dumps/000598_execbuffer-pre_proc_status.txt"
trace seq=600 t_ns=97018021671357 artifact tag=execbuffer-pre file="dumps/000599_execbuffer-pre_proc_maps.txt"
trace seq=601 t_ns=97018021701058 artifact tag=execbuffer-pre file="dumps/000600_execbuffer-pre_proc_limits.txt"
trace seq=602 t_ns=97018021831924 artifact tag=execbuffer-pre file="dumps/000601_execbuffer-pre_proc_mountinfo.txt"
trace seq=603 t_ns=97018021878353 artifact tag=execbuffer-pre file="dumps/000602_execbuffer-pre_fd.txt"
trace seq=604 t_ns=97018021879545 execbuffer-pre buffers_ptr=0x55BCD196D600 buffer_count=11 batch_start=0x4000 batch_len=0x0 flags=0x1800 rsvd1=0x1 rsvd2=0x0
trace seq=605 t_ns=97018021880650 execbuffer-pre object[0] handle=11 size=0x200000 offset=0xFFFFEFFEFFA00000 alignment=0x0 flags=0x58 reloc_count=0 relocs_ptr=0x0 mapped=1 map_len=0x1000
trace seq=606 t_ns=97018021890393 bo-dump phase=pre_exec handle=11 offset=0x0 map_len=0x1000 dump_len=0x1000 first_words=0x00000000,0x00000000,0x00000000,0x00000000 file="dumps/000605_pre_exec_handle_11_off_0x0_len_0x1000.bin"
trace seq=607 t_ns=97018021892064 execbuffer-pre object[1] handle=12 size=0x200000 offset=0x2BFE00000 alignment=0x0 flags=0xD8 reloc_count=0 relocs_ptr=0x0 mapped=1 map_len=0x1000
trace seq=608 t_ns=97018021917716 bo-dump phase=pre_exec handle=12 offset=0x0 map_len=0x1000 dump_len=0x1000 first_words=0x00000000,0x00000000,0x00000000,0x00000000 file="dumps/000607_pre_exec_handle_12_off_0x0_len_0x1000.bin"
trace seq=609 t_ns=97018021918969 execbuffer-pre object[2] handle=3 size=0x200000 offset=0x300000000 alignment=0x0 flags=0xD8 reloc_count=0 relocs_ptr=0x0 mapped=1 map_len=0x200000
trace seq=610 t_ns=97018022568184 bo-dump phase=pre_exec handle=3 offset=0x0 map_len=0x200000 dump_len=0x200000 first_words=0x80030061,0x07050220,0x00000024,0x00000000 file="dumps/000609_pre_exec_handle_3_off_0x0_len_0x200000.bin"
trace seq=611 t_ns=97018022571810 execbuffer-pre object[3] handle=6 size=0x200000 offset=0xC0000000 alignment=0x0 flags=0xD8 reloc_count=0 relocs_ptr=0x0 mapped=1 map_len=0x200000
trace seq=612 t_ns=97018023037859 bo-dump phase=pre_exec handle=6 offset=0x0 map_len=0x200000 dump_len=0x200000 first_words=0x40000000,0x40000040,0x00000000,0x00000000 file="dumps/000611_pre_exec_handle_6_off_0x0_len_0x200000.bin"
trace seq=613 t_ns=97018023040055 execbuffer-pre object[4] handle=5 size=0x200000 offset=0x140000000 alignment=0x0 flags=0xD8 reloc_count=0 relocs_ptr=0x0 mapped=1 map_len=0x200000
trace seq=614 t_ns=97018023469341 bo-dump phase=pre_exec handle=5 offset=0x0 map_len=0x200000 dump_len=0x200000 first_words=0xE35C3000,0x04000000,0x00000000,0x00000000 file="dumps/000613_pre_exec_handle_5_off_0x0_len_0x200000.bin"
trace seq=615 t_ns=97018023471856 execbuffer-pre object[5] handle=7 size=0x200000 offset=0x2C0000000 alignment=0x0 flags=0xD8 reloc_count=0 relocs_ptr=0x0 mapped=1 map_len=0x200000
trace seq=616 t_ns=97018024484544 bo-dump phase=pre_exec handle=7 offset=0x0 map_len=0x200000 dump_len=0x200000 first_words=0x00000000,0x00000000,0x00000000,0x00000000 file="dumps/000615_pre_exec_handle_7_off_0x0_len_0x200000.bin"
trace seq=617 t_ns=97018024487427 execbuffer-pre object[6] handle=4 size=0x200000 offset=0x100000000 alignment=0x0 flags=0xD8 reloc_count=0 relocs_ptr=0x0 mapped=1 map_len=0x200000
trace seq=618 t_ns=97018025208595 bo-dump phase=pre_exec handle=4 offset=0x0 map_len=0x200000 dump_len=0x200000 first_words=0x87FD4000,0x60000000,0x0000003F,0x00000000 file="dumps/000617_pre_exec_handle_4_off_0x0_len_0x200000.bin"
trace seq=619 t_ns=97018025213720 execbuffer-pre object[7] handle=2 size=0x200000 offset=0x3C0000000 alignment=0x0 flags=0xD8 reloc_count=0 relocs_ptr=0x0 mapped=1 map_len=0x200000
trace seq=620 t_ns=97018025915212 bo-dump phase=pre_exec handle=2 offset=0x0 map_len=0x200000 dump_len=0x200000 first_words=0x00000000,0x00000000,0x00000000,0x00000000 file="dumps/000619_pre_exec_handle_2_off_0x0_len_0x200000.bin"
trace seq=621 t_ns=97018025919712 execbuffer-pre object[8] handle=1 size=0x200000 offset=0x200000 alignment=0x0 flags=0xD8 reloc_count=0 relocs_ptr=0x0 mapped=1 map_len=0x200000
trace seq=622 t_ns=97018026748291 bo-dump phase=pre_exec handle=1 offset=0x0 map_len=0x200000 dump_len=0x200000 first_words=0x00000000,0x00000000,0x00000000,0x00000000 file="dumps/000621_pre_exec_handle_1_off_0x0_len_0x200000.bin"
trace seq=623 t_ns=97018026752986 execbuffer-pre object[9] handle=8 size=0x200000 offset=0x4BFFFF000 alignment=0x0 flags=0xD8 reloc_count=0 relocs_ptr=0x0 mapped=1 map_len=0x200000
trace seq=624 t_ns=97018027205674 bo-dump phase=pre_exec handle=8 offset=0x0 map_len=0x200000 dump_len=0x200000 first_words=0x00000000,0x00000000,0x00000000,0x00000000 file="dumps/000623_pre_exec_handle_8_off_0x0_len_0x200000.bin"
trace seq=625 t_ns=97018027208332 execbuffer-pre object[10] handle=9 size=0x200000 offset=0xFFFFEFFEFFE00000 alignment=0x0 flags=0xD8 reloc_count=0 relocs_ptr=0x0 mapped=1 map_len=0x2000
trace seq=626 t_ns=97018027343824 ioctl-exit fd=6 request=0x40406469 name=DRM_IOCTL_I915_GEM_EXECBUFFER2 ret=0 errno=22
trace seq=627 t_ns=97018027388465 stack tag=ioctl-exit pid=700457 tid=700457 depth=12
